code,name_french,isco88,name_english
5321,"Accompagnateur, accouchement : clinique ou hôpital",5132,"Attendant, birth: clinic or hospital"
5322,"Accompagnateur, accouchement : accouchement à domicile",5133,"Attendant, birth: home birth"
5111,"Préposé, cabine",5111,"Attendant, cabin"
5246,"Préposé, cantine : service de restauration",5220,"Attendant, canteen: food service"
9629,"Préposé, parking",9152,"Attendant, car park"
8322,"Préposé, parking: voitures de conduite",8322,"Attendant, car park: driving cars"
9622,"Préposé, cave : hôtel",9151,"Attendant, cellar: hotel"
9622,"Préposé, cave : restaurant",9151,"Attendant, cellar: restaurant"
4221,"Préposé, enregistrement : compagnie aérienne",5111,"Attendant, check-in: airline"
5230,"Préposé, caisse",4211,"Attendant, checkout"
9629,"Préposé, vestiaire",9152,"Attendant, cloakroom"
5246,"Commis au comptoir, restauration rapide",5220,"Attendant, counter: cafeteria"
5246,"Préposé, comptoir : service de restauration",5220,"Attendant, counter: food service"
5329,"Préposé, dentaire",5132,"Attendant, dental"
5245,"Préposé, allée",5220,"Attendant, driveway"
8343,"Préposé, cale sèche",8333,"Attendant, dry dock"
9629,"Préposé, champ de foire",9152,"Attendant, fairground"
5329,"Préposé, premiers soins",5132,"Attendant, first aid"
5111,"Préposé, vol",5111,"Attendant, flight"
5163,"Préposé, funérailles",5143,"Attendant, funeral"
9629,"Préposé, fête foraine",9152,"Attendant, fun-fair"
5230,"Préposé, station-service : caissier",4211,"Attendant, gas station: cashier"
5245,"Préposé, station-service: pompe à essence",5220,"Attendant, gas station: gas pump"
5321,"Préposé, hôpital",5132,"Attendant, hospital"
5142,"Préposé, salle chaude",5141,"Attendant, hot-room"
5164,"Préposé, chenil",6129,"Attendant, kennel"
5164,"Préposé, laboratoire : animal",6129,"Attendant, laboratory: animal"
9112,"Préposé, toilettes",9152,"Attendant, lavatory"
9621,"Préposé, ascenseur",9151,"Attendant, lift"
5245,"Préposé, marina",5220,"Attendant, marina"
5321,"Préposé, sage-femme : clinique ou hôpital",5132,"Attendant, midwifery: clinic or hospital"
5322,"Préposé, sage-femme: accouchement à domicile",5133,"Attendant, midwifery: home birth"
5321,"Préposé, soins infirmiers : sauf à domicile",5132,"Attendant, nursing: except home"
5322,"Préposé, soins infirmiers: maison",5133,"Attendant, nursing: home"
9412,"Préposé, garde-manger ",9132,"Attendant, pantry "
9629,"Préposé, stationnement",9152,"Attendant, parking"
8322,"Préposé, stationnement: conduite de voitures",8322,"Attendant, parking: driving cars"
5245,Pompistes,5220,"Attendant, petrol pump"
5419,"Préposé, piscine",5169,"Attendant, pool"
5112,"Préposé, voiture pullman",5112,"Attendant, pullman car"
5131,"Préposé, sièges au restaurant",5123,"Attendant, restaurant seating"
9112,"Préposé, salle de repos",9152,"Attendant, rest-room"
5246,"Préposé, bar à salades",5220,"Attendant, salad bar"
5142,"Préposé, sauna",5141,"Attendant, sauna"
5312,"Accompagnateur, écoliers",5131,"Attendant, schoolchildren"
5245,"Préposé, station-service",5220,"Attendant, service station"
5230,"Préposé, station-service : caissier",4211,"Attendant, service station: cashier"
5230,"Préposé, station-service : console ",4211,"Attendant, service station: console "
5245,"Préposé, station-service : pompe à essence",5220,"Attendant, service station: petrol pump"
5223,"Préposé, magasin",5220,"Attendant, shop"
5112,"Préposé, voiture-lit",5112,"Attendant, sleeping car"
5142,"Préposé, spa",5141,"Attendant, spa"
5419,"Préposé, piscine",5169,"Attendant, swimming pool"
9629,"Préposé, théâtre",9152,"Attendant, theatre"
4321,"Préposé, berceau d’outils",4131,"Attendant, tool crib"
5142,"Préposé, bain turc",5141,"Attendant, turkish bath"
5163,"Préposé, entrepreneur de pompes funèbres",5143,"Attendant, undertaker's"
5329,"Préposé, pupille",5132,"Attendant, ward"
2611,Avocat,2429,Attorney
3339,Commissaire-priseur,3417,Auctioneer
2266,Audiologistes et orthophonistes,3229,Audiologist
2266,Audiométriste,3229,Audiometrist
2411,Auditeur,2411,Auditor
2133,"Auditeur, environnement",2211,"Auditor, environmental"
2529,"Auditeur, technologie de l’information",2139,"Auditor, information technology"
3313,"Auditeur, nuit: hôtel",3434,"Auditor, night: hotel"
2641,Auteur,2451,Author
2166,"Auteur, dvd",3471,"Author, dvd"
2166,"Auteur, html",3471,"Author, html"
2166,"Auteur, contenu Internet",3471,"Author, internet content"
2166,"Auteur, multimédia",3471,"Author, multimedia"
2641,"Auteur, technique",2451,"Author, technical"
2166,"Auteur, web",3471,"Author, web"
2166,"Auteur, site web",3471,"Author, website"
7125,Vitrage automatique,7135,Autoglazier
3251,"Auxiliaire, dentaire",3225,"Auxiliary, dental"
9215,Axeman,9212,Axeman
9215,Axewoman,9212,Axewoman
5311,"Ayah, crèche",5131,"Ayah, creche"
5311,"Ayah, accueil",5131,"Ayah, home"
5321,"Ayah, hôpital",5132,"Ayah, hospital"
5311,Baby-sitter,5131,Babysitter
2131,Bactériologiste,2211,Bacteriologist
9321,"Bagger, main",9322,"Bagger, hand"
3411,Huissier,3432,Bailiff
7512,Boulanger,7412,Baker
7512,"Boulanger, biscuit",7412,"Baker, biscuit"
7512,"Boulanger, pain",7412,"Baker, bread"
7512,"Boulanger, pâtisserie",7412,"Baker, pastry"
7311,"Équilibreur, balance",7311,"Balancer, scale"
8151,"Baller, fil et fil",8261,"Baller, thread and yarn"
2653,Ballerine,2454,Ballerina
2111,Balistique,2111,Ballistician
2652,Chef d’orchestre,3473,Bandmaster
1211,Banquier,1231,Banker
8343,"Banksman, le mien",8333,"Banksman, mine"
8343,"Bankswoman, la mienne",8333,"Bankswoman, mine"
5141,Coiffeur,5141,Barber
5132,Barista,5123,Barista
2652,Baryton,2453,Baritone
5132,Barman,5123,Barkeeper
5132,Barmaid,5123,Barmaid
5132,Barman,5123,Barman
2611,Avocat,2429,Barrister
5132,Barmen,5123,Bartender
2652,Basson,2453,Bassoonist
9216,Beachcomber,9213,Beachcomber
7213,"Batteur, panneau d’avion",7213,"Beater, aircraft panel"
6224,"Beater, jeu",6154,"Beater, game"
7313,"Batteur, or",7313,"Beater, gold"
7213,"Batteur, panneau",7213,"Beater, panel"
7213,"Batteur, panneau de véhicule",7213,"Beater, vehicle panel"
5142,Esthéticiens et assimilés,5141,Beautician
6123,Apiculteur,6123,Beekeeper
2131,"Comportementaliste, animal",2211,"Behaviourist, animal"
9621,Chasseur,9151,Bellboy
9621,Bellgirl,9151,Bellgirl
9621,Chasseur,9151,Bellhop
2652,Sonnerie de cloche,2453,Bell-ringer
7315,"Bender, verre",7322,"Bender, glass"
7214,Charpentiers métalliers et monteurs de charpentes métalliques,7214,"Bender, metal plate"
7522,"Bender, bois",7422,"Bender, wood"
7315,"Biseau, verre",7322,"Beveller, glass"
9624,Bhishti,9162,Bhishti
2622,Bibliographe,2432,Bibliographer
9629,Afficheur,9120,Billposter
9629,Billsticker,9120,Billsticker
7323,Relieurs et assimiles,7345,"Binder, book"
2131,Biochimiste,2212,Biochemist
2641,Biographe,2451,Biographer
2131,Biologiste,2211,Biologist
2131,"Biologistes, botanistes, zoologistes et assimilés",2211,"Biologist, marine"
2131,"Biologiste, moléculaire",2211,"Biologist, molecular"
2120,Biométricien,2122,Biometrician
2131,Biophysicien,2212,Biophysicist
2120,Biostatisticien,2122,Biostatistician
2131,Biotechnologue,2211,Biotechnologist
2636,Évêque,2460,Bishop
7221,Forgeron,7221,Blacksmith
7542,Blaster,7112,Blaster
7133,"Sable blaster, extérieurs de bâtiments",7143,"Blaster sand, building exteriors"
7113,"Blaster, sable: taille de pierre",7122,"Blaster, sand: stonecutting"
7113,"Blaster, tir, taille de pierre",7122,"Blaster, shot, stonecutting"
9129,"Blaster, eau: nettoyage",9132,"Blaster, water: cleaning"
7318,"Blanchisseur, fibre: textile",7431,"Bleacher, fibre: textile"
7318,"Mélangeur, fibre: textile",7431,"Blender, fibre: textile"
7516,"Mélangeur, tabac à priser",7416,"Blender, snuff"
7516,"Mélangeur, tabac",7416,"Blender, tobacco"
8159,"Bloqueur, chapeau",8269,"Blocker, hat"
7112,Bloqueur,7122,Blocklayer
7122,"Blocklayer, bois",7132,"Blocklayer,  wood"
2642,Blogueur,2451,Blogger
7315,"Souffleur, verre",7322,"Blower, glass"
7224,"Bluer, métal",7224,"Bluer, metal"
7115,Charpentiers en bois et menuisiers du bâtiment,7124,"Boatbuilder, wood"
8350,Batelier,8340,Boatman
8350,Bosco,8340,Boatswain
210,"Maître d’équipage, marine",110,"Boatswain, navy"
8350,Batelier,8340,Boatwoman
3421,"Culturiste, muscles",3475,"Bodybuilder, muscles"
7213,"Carrossier, véhicule: métal",7213,"Bodybuilder, vehicle: metal"
7522,"Carrossier, véhicule: bois",7422,"Bodybuilder, vehicle: wooden"
5414,Garde du corps,5169,Bodyguard
7213,Tôliers-chaudronniers,7213,Boilermaker
7213,Chaudronnier,7213,Boilersmith
8111,"Boulonneur, toiture : exploitation minière",7111,"Bolter, roof: mining"
310,Bombardier,110,Bombardier
7511,"Boner, poisson",7411,"Boner, fish"
7511,"Boner, viande",7411,"Boner, meat"
3230,Bonesetter,3241,Bonesetter
2636,Bonze,2460,Bonze
7323,Relieur,7345,Bookbinder
3313,Comptable,3434,Bookkeeper
4212,Bookmaker,4213,Bookmaker
7315,"Foreur, verre",7322,"Borer, glass"
7223,"Foreur, métal",7223,"Borer, metal"
8113,"Borer, bien",8113,"Borer, well"
7523,"Foreur, bois",7423,"Borer, wood"
3121,"Patron, quart de travail : l’exploitation minière",7111,"Boss, shift: mining"
2131,Botaniste,2211,Botanist
9321,"Embouteilleur, main",9322,"Bottler, hand"
5414,Videur,9152,Bouncer
3421,Boxeur,3475,Boxer
9621,"Garçon, cloche",9151,"Boy, bell"
9510,"Garçon, faire des courses",9120,"Boy, errand"
9621,"Garçon, messager",9151,"Boy, messenger"
9411,"Garçon, pizza: fabricant",5122,"Boy, pizza: maker"
9331,"Garçon, pousse-pousse",9331,"Boy, rickshaw"
3435,"Garçon, scénario",3471,"Boy, script"
7119,"Bracer, construction",7129,"Bracer, construction"
8312,"Serre-freins, aiguilleurs et agents de manœuvre",8312,"Braker, railway"
8312,"Freineur, train",8312,"Braker, train"
7212,Brasero,7212,Brazier
5164,"Disjoncteur, cheval",6129,"Breaker, horse"
6129,"Éleveur, oiseau",6129,"Breeder, bird"
6121,"Éleveur, chat",6121,"Breeder, cat"
6121,"Éleveur, bovins",6121,"Breeder, cattle"
6129,"Éleveur, cerf",6129,"Breeder, deer"
6121,"Éleveur, chien",6121,"Breeder, dog"
6129,"Éleveur, gibier à plumes",6129,"Breeder, game bird"
6121,"Éleveur, cheval",6121,"Breeder, horse"
5164,"Éleveur, laboratoire : animal",6129,"Breeder, laboratory: animal"
6129,"Éleveur, lion",6129,"Breeder, lion"
6122,"Éleveur, volaille",6122,"Breeder, poultry"
6121,"Éleveur, renne",6129,"Breeder, reindeer"
6129,"Éleveur, reptile",6129,"Breeder, reptile"
6129,"Éleveur, escargot",6129,"Breeder, snail"
6121,"Éleveur, haras",6121,"Breeder, stud"
7514,"Brasseur, ne faisant pas fonctionner de machinerie",7414,"Brewer, not operating machinery"
8160,"Brasseur, machines d’exploitation",8278,"Brewer, operating machinery"
7514,"Brasseur, méthodes traditionnelles",7414,"Brewer, traditional methods"
7112,Brickie,7112,Brickie
7112,Maçon,7122,Bricklayer
7112,"Maçon, réfractaire",7122,"Bricklayer, refractory"
7112,Maçon,7113,Brickmason
110,"Brigadier, armée",110,"Brigadier, army"
7511,"Briner, denrées alimentaires",7411,"Briner, foodstuffs"
3331,"Courtier, fret",3422,"Broker, cargo"
3324,Courtiers en marchandises,3421,"Broker, commodities"
3331,"Courtier, douanes",3422,"Broker, customs"
3311,"Courtier, finance",3411,"Broker, finance"
3311,"Courtier, devises",3411,"Broker, foreign exchange"
3324,"Courtier, contrats à terme: matières premières",3421,"Broker, futures: commodities"
3311,"Courtier, contrats à terme: financier",3411,"Broker, futures: financial"
3321,"Courtier, assurance",3412,"Broker, insurance"
3311,Courtiers en valeurs et cambistes,3411,"Broker, investment"
3311,"Courtier, bail",3411,"Broker, lease"
3311,"Courtier, hypothèque",3411,"Broker, mortgage"
3311,"Courtier, valeurs mobilières",3411,"Broker, securities"
3324,"Courtier, expédition",3421,"Broker, shipping"
3311,"Courtier, actions et actions",3411,"Broker, stocks and shares"
3324,"Courtier, commerce",3421,"Broker, trade"
3413,Frère,3480,Brother
6210,"Bucker, journalisation",6141,"Bucker, logging"
6112,"Budder-grafter, arbre fruitier",6112,"Budder-grafter, fruit tree"
6112,"Budder-grafter, arbustes",6112,"Budder-grafter, shrubs"
7535,"Tampon, cuir",7441,"Buffer, leather"
7224,"Tampon, métal",7224,"Buffer, metal"
7412,"Constructeur, armature",7241,"Builder, armature"
7115,"Constructeur, péniche : bois",7124,"Builder, barge: wooden"
7115,"Constructeur, bateau: bois",7124,"Builder, boat: wood"
3421,"Constructeur, carrosserie: muslces",3475,"Builder, body: muslces"
7213,"Constructeur, carrosserie: véhicule (métal)",7213,"Builder, body: vehicle (metal)"
7522,"Constructeur, carrosserie: véhicule (bois)",7422,"Builder, body: vehicle (wooden)"
8219,"Constructeur, boîte",8290,"Builder, box"
7112,"Constructeur, cheminée",7122,"Builder, chimney"
7522,"Constructeur, carrosserie: bois",7422,"Builder, coach-body: wooden"
7412,"Constructeur, commutateur",7241,"Builder, commutator"
7111,"Constructeur, maison",7121,"Builder, house"
7111,"Constructeur, maison: matériaux non traditionnels",7129,"Builder, house: non-traditional materials"
7111,"Constructeur, maison: matériaux traditionnels",7121,"Builder, house: traditional materials"
7111,"Constructeur, matériaux non traditionnels",7129,"Builder, non-traditional materials"
7312,"Constructeur, orgue",7312,"Builder, organ"
8142,"Constructeur, bateau en plastique",8232,"Builder, plastic boat"
1323,"Directeurs et cadres de direction, bâtiment",1223,"Builder, project"
7111,"Constructeur, matériaux traditionnels",7121,"Builder, traditional materials"
7213,"Constructeur, carrosserie du véhicule: métal",7213,"Builder, vehicle body: metal"
7522,"Constructeur, carrosserie: bois",7422,"Builder, vehicle-body: wooden"
7522,"Constructeur, charpente de véhicule: bois",7422,"Builder, vehicle-frame: wooden"
7516,"Vraquier, tabac",7416,"Bulker, tobacco"
6210,"Brûleur, charbon de bois",6141,"Burner, charcoal"
7212,"Brûleur, plomb",7212,"Burner, lead"
7314,"Brunisseur, céramique",7321,"Burnisher, ceramics"
7536,"Brunisseur, chaussures",7442,"Burnisher, footwears"
7224,"Brunisseur, métal",7224,"Burnisher, metal"
2411,Économe,2411,Bursar
7511,Boucher,7411,Butcher
5152,Majordome,5121,Butler
3323,Acheteurs,3416,Buyer
